,sold_quantity
63938,0.25
77453,0.0
163081,0.55
137742,0.0
29521,0.3
55509,2.0
33920,0.0
30193,0.0
119130,19.0
47830,0.0
103471,0.0
160458,0.0
71775,0.0
130568,0.0
134182,0.0
15077,7.5
157250,0.0
161394,0.85
100320,0.0
87210,0.0
101818,0.0
153896,2.55
125650,0.15
10212,0.0
131834,0.0
133211,0.0
152722,0.0
12443,0.55
32415,0.0
7692,0.05
152489,0.0
22589,0.0
159766,5.0
36198,0.0
157802,0.45
65222,0.5
50924,0.0
39349,0.0
35494,8.35
76445,0.3
165377,0.0
13448,0.0
98654,0.45
116611,2.0
129876,0.0
39457,10.2
105589,3.5
169302,0.4
140176,6.75
96362,0.0
62322,0.0
48119,0.2
91111,0.2
135351,0.0
140822,0.0
27705,2.75
98577,0.95
51020,0.0
159903,13.8
73568,2.85
116215,0.0
109307,0.0
156847,0.0
154686,0.0
68320,1.55
6363,5.1
92333,2.1
167777,0.0
13948,13.85
99248,0.65
100046,3.0
48009,0.5
154517,0.15
121450,3.9
70903,36.5
77708,0.0
83935,0.0
106554,0.6
83831,0.05
122963,0.45
117538,0.0
92160,0.0
66667,0.0
133321,0.0
89362,4.25
94803,7.35
96118,3.25
125477,0.0
84279,0.0
72682,26.75
53453,5.4
44598,0.0
53192,0.0
97647,0.0
15630,0.0
91380,0.15
80978,2.5
17200,0.5
48546,0.0
62251,1.25
14794,0.65
59892,0.0
28854,0.0
131761,0.0
148620,0.0
130570,0.05
26330,8.7
13981,0.0
88703,0.0
162677,0.2
113280,0.0
131500,0.0
20688,0.25
58601,2.1
36426,0.0
35030,0.1
101995,0.0
155391,0.3
114380,0.0
127334,0.0
89396,3.95
67509,0.75
4530,0.0
83628,0.0
2513,0.45
6253,0.35
135095,9.6
134146,0.0
81375,22.85
11360,1.5
99610,0.0
85806,0.75
91937,0.0
61563,0.0
60421,7.25
43970,0.0
9494,0.45
54165,15.5
117810,2.0
168917,0.0
73673,0.0
67938,0.0
34900,0.0
55506,0.0
42078,0.8
39453,0.0
103185,0.0
87681,23.55
135238,1.25
84108,3.25
24854,0.15
17344,0.0
57204,0.0
71674,0.0
14369,0.0
19779,1.0
72578,0.1
89745,0.0
80444,0.0
45261,0.0
45683,0.0
46902,0.0
166786,0.0
158088,0.0
133012,358.35
141939,0.1
160457,0.15
33625,0.0
107785,0.0
50346,0.65
20046,0.1
124182,0.0
105605,10.0
29266,0.0
11683,0.1
30793,0.0
157287,0.2
120988,0.0
126245,0.0
100628,1.75
74307,0.2
64651,0.0
115301,0.0
12763,1.0
87076,0.4
154115,0.0
131205,0.0
34193,0.0
91487,0.25
132027,1.55
24279,0.55
47918,0.1
139918,4.05
71514,18.9
67186,0.0
168895,0.0
138537,0.0
150153,0.0
77930,0.0
83148,0.0
71155,0.0
67783,1.25
134986,39.25
156219,0.35
131635,0.5
78423,2.0
53571,0.0
13069,3.45
42048,0.25
135104,5.0
96247,0.0
145019,0.0
47714,0.0
102603,3.2
6419,0.25
72822,18.5
51731,0.0
70102,1.0
135998,22.9
60746,0.15
20003,0.0
112038,1.25
166205,0.0
38728,0.05
161048,0.0
24861,0.2
133027,2.0
36711,0.25
103268,0.0
128921,0.0
168146,1.5
131716,5.0
157848,6.9
73340,0.0
7751,13.55
47995,0.0
23848,0.2
139670,0.45
161329,0.0
45322,0.0
68593,0.0
33477,0.0
77306,0.0
82697,0.0
17042,0.0
57061,0.2
358,0.0
15390,0.0
104729,5.3
63588,1.05
76817,0.15
136262,18.1
34614,0.0
169270,0.0
128770,0.0
133748,0.1
87161,0.15
131692,0.0
54535,0.0
36788,0.1
14489,0.0
66381,0.0
56865,0.6
109435,0.0
48007,0.6
66863,0.0
87080,2.85
141847,0.0
47274,81.55
9443,0.0
95084,0.0
95751,0.0
127784,0.25
7569,1.15
127143,0.0
89341,0.3
2507,0.25
125489,0.0
157066,0.0
129179,0.6
53403,1.0
136518,0.0
55746,0.0
16813,0.0
95520,0.75
24325,0.25
147546,0.0
108560,0.15
65629,0.1
28029,1.9
50270,2.0
46825,0.0
165408,0.0
7363,0.0
107154,23.5
46004,5.0
31882,0.0
89029,5.6
155854,0.5
164133,0.0
88207,22.9
77652,0.85
122427,1.2
139486,2.55
39069,0.0
31179,0.0
48616,1.0
17845,0.0
159913,0.0
42938,0.0
17017,0.0
162629,5.0
73110,0.0
103603,0.35
142999,0.0
47029,0.0
100856,2.25
16763,0.0
129047,2.7
6610,0.0
88288,0.15
98721,0.85
7857,0.05
86933,0.05
151729,0.0
165865,3.95
31613,0.0
64144,1.6
135365,0.0
122995,1.75
100507,0.4
114342,0.0
78001,2.1
124944,0.0
79446,17.95
13335,0.0
27987,0.25
100772,4.2
146510,6.7
3070,0.0
138439,0.05
102297,0.0
78937,0.0
36891,0.0
64803,0.35
96530,6.6
38897,2.25
115468,0.8
14882,0.0
7826,0.0
58159,0.0
36696,0.65
114207,0.0
6998,0.1
156798,0.45
115660,1.35
2189,0.0
160064,0.0
77835,3.75
56335,0.05
44739,0.0
103515,0.0
33275,0.0
17925,0.0
159661,0.0
60503,0.3
62468,0.0
155725,1.25
112003,0.0
3905,0.0
69644,0.5
126868,0.0
136123,0.0
16895,0.0
77004,0.0
51656,3.65
105385,0.0
94098,0.0
127625,0.0
84901,0.8
66211,0.0
102653,4.75
119856,0.95
102228,0.45
71599,0.0
108845,0.0
41848,1.75
32707,0.0
166402,0.0
48912,0.0
132506,1.0
64932,0.1
80067,0.0
113408,0.0
50751,0.8
118300,0.1
34085,0.0
102813,4.4
54818,1.8
75142,0.4
144871,0.0
69031,0.25
15904,0.0
110000,0.0
135357,1.0
41030,2.2
7579,1.65
152519,0.0
37862,0.0
5635,2.7
91602,0.0
10199,0.4
26609,0.0
160192,0.5
38518,8.4
106018,5.5
146919,0.4
38911,3.45
150761,0.75
52973,0.0
93936,0.0
120534,0.25
19514,0.0
167006,1.75
155502,0.25
26013,0.0
130168,0.0
32831,0.0
116327,2.35
74372,16.75
49874,0.0
92126,0.0
1755,0.0
120993,0.0
5191,0.0
30062,0.0
96484,0.0
22789,0.25
7924,0.1
61484,0.0
103287,0.0
123374,0.3
147916,0.0
1378,5.2
161622,0.05
51155,0.0
135147,18.5
82776,0.7
138724,12.8
89620,0.0
94874,0.0
42601,2.4
83647,0.25
115982,0.0
12282,10.15
154544,0.25
65279,0.0
92336,0.0
156248,0.9
151304,0.0
110622,0.0
155117,0.0
93011,0.05
86898,0.25
138414,0.0
140771,0.35
59141,0.0
134898,0.0
124126,3.5
114376,0.0
128446,0.0
160943,0.0
25947,0.0
79718,27.5
145346,0.0
6918,0.9
83429,2.35
33740,0.3
142635,0.0
30469,0.25
39465,0.0
147630,8.3
158584,0.0
108543,2.65
124879,0.0
14709,0.0
74431,7.9
5053,19.25
34061,0.0
530,0.0
144292,0.0
161956,0.0
39656,0.15
79189,0.0
60714,5.0
70183,0.0
156166,1.25
99272,0.0
29561,7.9
53542,0.0
40098,0.0
778,0.0
6900,0.0
6818,0.05
10216,0.0
85525,3.15
66461,0.0
47369,3.9
132878,1.0
100192,0.3
53066,0.0
152053,0.0
22575,0.0
91527,0.0
158008,1.05
9245,0.1
3600,1.35
144962,0.35
76427,0.0
86394,1.1
46926,0.0
25312,0.0
109350,0.1
151968,4.8
104473,0.0
7458,0.0
76744,0.55
165189,0.0
72990,2.35
4259,0.0
50894,0.0
159896,0.95
117240,0.0
77269,0.0
130850,0.0
106690,0.15
143027,0.175
2685,0.0
82810,0.1
725,0.0
110464,0.0
159611,0.85
46049,0.0
81027,2.0
93532,1.0
128601,1.55
90200,0.45
66510,1.75
33681,0.0
147140,0.0
43196,0.0
72521,0.1
46460,0.0
70952,13.35
13010,0.0
60004,0.0
57753,0.0
99717,1.6
114719,0.0
148054,0.0
160384,0.0
64590,2.0
82355,0.0
48924,0.0
126595,0.7
35576,0.0
155296,1.7
90598,0.2
55368,0.0
57475,0.0
21937,0.0
163531,5.5
121815,2.0
76068,0.25
131045,0.15
156220,0.75
130622,2.0
44169,0.25
129274,0.0
95982,0.15
86425,0.55
80846,0.2
59923,4.8
69741,0.0
158840,1.3
91843,4.1
31055,0.25
151050,0.15
158359,0.0
72470,10.7
79115,0.0
132181,0.95
35951,0.1
98115,2.9
33860,0.0
147386,0.0
115747,0.0
133349,0.0
100998,0.0
151945,1.3
159056,1.0
66350,0.0
86053,0.0
98712,0.05
131758,0.0
162926,0.0
18211,0.0
59430,0.0
142095,0.0
150364,0.0
165044,0.0
38251,0.0
116417,0.0
84951,5.5
163362,0.25
61503,0.0
160091,7.5
104748,0.0
154844,3.0
7488,0.1
103649,0.75
165647,0.0
157943,0.0
150044,0.0
57649,0.0
141042,0.0
7210,0.8
70049,0.0
60367,0.0
41308,0.15
162889,3.8
119676,0.0
26597,0.05
65324,1.35
122752,13.65
123360,0.0
15256,2.05
71446,0.0
54171,0.0
48038,0.0
19401,0.0
93241,0.0
3602,0.0
59379,4.75
14748,0.0
66029,0.0
79654,0.35
49364,4.0
104779,0.0
139912,0.0
143454,0.0
16861,0.0
9343,0.35
47876,0.05
59699,0.0
114606,0.0
161577,0.1
2504,0.05
159871,2.8
167956,1.2
40806,0.0
122425,0.05
13870,0.0
28704,1.4
138333,0.0
70650,6.8
157451,0.0
16821,0.0
98025,0.0
64636,9.0
35563,0.0
147623,0.05
95344,1.7
8114,6.3
112714,0.0
161472,0.0
122860,0.0
146066,0.15
121652,0.0
36736,0.1
60698,0.0
91731,0.0
152409,14.85
149830,0.0
40134,0.0
8134,0.0
57127,0.0
164186,0.0
121492,0.2
97907,0.0
1399,5.0
36338,0.0
70995,6.75
2955,7.0
99851,0.0
53092,0.0
32730,0.0
126743,0.0
169275,0.0
106612,1.35
61923,1.5
166395,6.5
160327,1.0
60955,0.0
22414,0.2
47493,0.1
8598,0.0
32283,0.0
153160,0.0
60537,2.0
120861,0.2
12834,0.0
42079,1.6
24077,0.0
86549,0.0
3977,0.05
47428,0.5
136393,0.0
87119,0.0
51993,14.05
128746,1.9
31545,0.0
160152,0.0
36801,0.0
151867,0.0
121760,0.0
64626,0.5
155437,0.0
72873,0.0
131511,0.0
162565,1.45
76012,0.0
133648,0.0
161342,0.05
6557,3.95
120131,0.35
113886,0.0
124315,0.0
169306,0.0
119942,75.95
79967,0.35
54778,0.0
58120,2.45
92702,3.0
64257,0.0
62302,0.0
55947,0.45
74580,1.65
153600,0.0
129751,0.75
81330,5.55
40897,0.25
21751,3.55
96199,9.2
77530,1.2
158025,0.0
80291,3.7
96793,0.0
96676,0.0
29707,0.7
77272,0.35
985,0.0
167253,0.75
70359,0.45
162699,0.0
154848,0.05
101002,0.0
139619,3.55
9018,0.3
96850,0.45
138525,0.15
133458,2.0
36401,0.15
141410,0.0
32162,31.55
106356,4.85
160610,0.0
158738,0.0
86846,0.0
10950,0.0
90687,0.0
120526,0.0
28121,0.0
109100,0.0
115684,0.65
34357,0.0
66185,0.0
125974,0.05
83678,0.2
41653,0.0
78236,6.2
11888,1.55
11435,2.0
61982,0.0
77747,13.0
37347,1.55
147978,15.25
117709,0.0
111868,0.35
154384,0.0
42991,0.0
164026,0.0
60324,0.0
26387,0.0
77637,0.0
153459,0.25
167745,0.0
305,0.0
76202,0.05
70772,1.45
14916,0.0
45429,0.65
112248,0.9
31267,0.0
67061,0.0
165466,0.0
61337,0.1
110114,0.0
129814,0.3
121286,0.45
108097,6.05
42697,0.25
56308,0.05
20033,0.0
128824,0.8
133072,0.45
86064,0.0
44818,0.0
92376,5.25
162669,0.6
122726,2.25
149068,6.55
74201,0.0
14959,3.0
100728,0.0
168484,0.0
166726,2.45
114782,0.0
81975,0.0
112996,0.0
143422,0.0
30695,0.0
65556,0.0
55462,0.0
82933,0.0
149370,0.1
153039,8.0
116824,1.0
105288,0.0
9486,0.0
36429,0.0
164481,0.0
72420,0.0
149753,0.4
32147,0.05
97729,0.9
127856,0.0
53451,1.15
15430,2.0
127506,0.0
5385,4.35
140932,0.0
133336,0.55
84207,2.0
98375,0.0
43858,0.0
80262,1.25
78991,0.0
2091,0.15
111108,0.0
70880,0.0
29375,3.5
80270,9.8
115800,6.0
49179,0.2
135657,0.0
31163,0.0
49407,0.0
84389,0.3
21337,0.0
86859,0.0
2485,1.05
146666,1.45
53439,3.05
3763,18.95
27639,3.4
159379,1.2
98194,0.0
37393,0.0
109398,0.0
61888,0.0
92704,1.7
65105,0.25
150142,0.0
75116,0.0
6087,0.0
28088,0.0
107314,0.15
62026,0.35
24133,0.0
50529,0.0
132768,3.8
29381,0.0
133383,0.05
47446,0.0
95705,0.0
122616,14.1
34223,0.05
101055,0.0
42515,2.0
14214,0.45
74387,0.0
45312,0.0
81818,0.0
99616,0.5
119276,0.0
155268,0.0
63653,0.0
31687,0.1
134791,22.9
81852,1.0
142782,5.65
103903,0.0
104198,0.0
107836,1.85
111769,1.6
149641,22.75
28922,0.0
46452,10.3
83471,2.0
67615,0.0
141373,0.05
95523,0.0
140095,1.75
85222,0.7
110922,0.1
27400,0.0
67543,0.0
22246,0.1
72626,15.45
150129,0.05
118717,3.1
106102,0.0
135022,0.0
167621,0.0
22840,0.0
167102,0.0
161156,0.0
133281,0.0
44330,0.5
80101,0.0
90193,21.85
99358,0.0
102125,0.0
123014,0.0
104925,0.8
145336,0.45
83212,0.0
128138,0.0
32156,0.0
27019,0.0
64361,1.25
111814,9.5
134327,1.85
10905,1.65
70740,0.6
62260,0.0
97661,0.9
71352,3.9
6778,0.0
163127,0.0
36910,0.65
124906,0.65
90658,0.0
20323,0.0
54013,0.0
29554,0.0
118620,0.0
19206,0.0
6540,1.0
149108,0.0
104952,1.25
56344,0.0
49776,0.0
127448,0.75
17995,0.25
73865,0.1
137693,3.75
90468,16.8
131453,7.7
147470,0.0
125449,0.25
138550,0.05
53709,0.45
149107,0.0
30850,0.0
62477,9.5
86765,0.0
155052,0.0
45968,0.0
46935,0.0
54305,0.05
7939,0.4
85415,7.05
71163,0.4
70397,0.0
31558,0.0
154219,0.0
111659,0.7
163778,4.55
146824,0.25
58738,1.2009999999999998
98811,0.0
166646,0.45
33030,0.0
132236,0.25
151953,0.95
78070,0.75
73414,23.8
94301,0.0
4046,0.0
88411,0.0
99206,0.0
67610,0.0
98596,0.0
162236,0.0
132229,0.7
135961,0.1
133333,0.75
89435,0.0
49352,0.75
110723,0.0
73486,0.1
144163,0.1
71710,1.25
3343,0.05
2869,1.55
83445,0.25
68862,0.0
82841,0.05
108367,0.0
143656,0.0
148597,0.0
43510,0.0
74087,0.0
152183,0.0
21872,2.3
150941,0.0
42114,2.5
26868,0.0
153156,0.0
138590,1.4
123582,1.9
156730,0.0
42975,0.0
4837,8.55
30213,0.0
143434,0.65
40383,8.6
150028,0.1
17443,2.3
140979,0.3
166011,0.0
56341,0.7
52954,0.6
26439,0.0
167605,0.0
98207,1.05
168452,0.0
44188,0.0
9234,0.65
142253,5.55
158965,0.0
114949,0.6
34613,4.8
17638,0.5
22000,0.0
27523,3.0
32320,0.0
102478,0.0
26808,0.0
68000,6.45
7861,0.0
72040,25.7
38722,0.0
30333,0.3
158703,0.1
69882,0.0
101775,0.2
1751,0.4
88016,0.0
133669,0.0
147284,3.5
57417,0.0
4496,0.0
12286,2.55
117767,0.0
6321,0.75
61391,0.0
104595,1.0
141442,2.15
58491,2.4
87458,0.0
16844,9.1
3506,0.1
159063,0.75
148645,0.0
137505,0.0
143180,0.15
25539,0.49
49422,2.25
111936,1.1
117490,0.0
105694,0.0
117313,0.0
36851,0.7
66975,0.0
49514,0.0
62480,0.0
116495,0.0
156546,0.0
68621,0.0
36600,0.3
38049,18.65
34664,1.25
158641,0.25
18029,0.7
30802,455.4
37841,0.1
82977,0.0
79584,0.0
89352,7.1
3322,1.05
143731,2.3
137223,0.15
44196,3.0
121943,13.9
543,0.0
46711,0.0
111283,0.0
111478,0.2
54486,0.0
923,0.1
48570,0.7
149744,2.6
23474,0.4
122333,0.65
101252,5.5
54438,10.65
49273,0.0
66691,0.25
92435,0.15
87033,0.1
101664,2.5
27378,0.3
152520,1.0
711,3.25
19693,0.15
158659,0.0
115134,0.0
32641,0.15
89130,0.5
33484,0.0
87418,0.0
72500,1.4
15727,0.0
155757,0.0
115877,1.45
20030,0.0
112326,1.9
61489,0.0
33238,0.3
19150,0.5
7095,3.25
163315,0.0
137227,0.0
40925,0.0
156511,0.5
153763,0.0
99997,4.0
48116,0.8
78798,6.1
61685,2.55
165082,0.0
51293,0.65
16269,0.0
85778,0.2
61667,0.25
114317,0.5
66600,0.0
145703,0.25
146603,0.5
167824,0.25
77218,0.4
115292,0.0
15185,0.0
107669,1.75
44527,0.0
90489,2.25
92467,0.0
61452,0.5
17262,0.4
29936,0.0
117550,0.0
25100,0.1
168550,0.0
23751,11.95
68844,0.0
102734,0.0
155422,2.15
51064,0.0
56756,0.0
39116,11.35
144035,0.0
135436,0.0
154012,0.7
3711,0.0
250,0.0
13846,0.0
133619,0.0
52325,0.0
22762,0.0
77331,0.0
34476,0.3
118454,0.0
33352,0.0
9022,0.0
86295,0.25
103542,0.25
96140,6.4
100182,0.0
28737,0.0
95454,0.6
76322,0.0
146451,1.75
47271,0.0
146261,12.05
177,4.7
17432,0.35
150518,0.2
130642,0.0
158671,0.0
128265,0.0
64640,0.0
31416,0.0
9627,0.0
16513,1.65
1558,0.0
88055,24.75
136146,0.0
126819,0.0
17697,0.1
152668,0.0
165933,0.0
29464,0.0
33568,0.0
109195,5.1
112376,1.5
151483,0.0
138043,0.0
162944,1.75
137538,3.25
57091,1.1
32820,0.0
126061,6.55
94240,6.4
25211,0.0
51975,0.0
116977,0.0
138358,0.75
117933,0.0
43708,0.0
46662,2.3
16786,0.0
37095,0.0
139810,0.5
29328,0.0
58182,0.1
128758,0.0
72319,3.7
75373,0.0
108617,0.25
166412,0.0
88616,0.0
55449,0.0
89633,0.0
35807,0.15
50992,0.0
3342,10.0
50554,0.0
13535,0.0
89218,0.0
48930,0.0
52438,0.0
94883,2.75
45921,4.5
144127,0.0
164789,0.0
123368,0.05
90632,0.45
144508,0.0
42033,0.0
107014,0.0
55493,2.55
139213,0.0
29922,0.0
102745,5.3
105737,13.25
95266,0.5
31187,0.0
40125,0.0
20698,0.0
6301,1.05
44228,0.45
11411,0.25
89410,0.0
29132,0.35
36685,0.0
146856,0.15
22169,0.0
88558,0.25
29752,0.0
71168,0.0
7105,0.0
159682,0.0
95638,1.8
75585,0.025
58243,3.7
147191,9.8
101227,3.0
69686,0.0
16756,0.0
111383,0.0
114651,0.0
41405,0.0
103446,10.0
45572,0.0
82398,0.0
166998,0.4
140305,0.0
119362,4.75
140597,4.85
127096,0.46
114029,0.0
56303,0.0
10069,0.35
79162,6.15
44800,0.8
160360,1.15
27681,1.0
133151,1.0
136178,1.15
102821,0.0
6230,0.0
2851,0.0
34976,0.0
102158,0.0
156555,0.0
84261,0.0
117218,0.0
127910,0.4
14144,0.0
4831,5.25
87692,0.0
101956,1.3
50060,0.0
133053,0.0
147489,0.0
64830,39.6
149522,0.0
120128,1.5
152963,0.0
76400,3.25
89051,4.3
46181,0.0
164288,0.25
96350,0.0
111653,0.0
107236,0.0
117820,0.0
111481,1.8
111490,0.15
147197,0.0
3838,0.0
96795,0.1
151948,0.0
11709,0.0
114432,4.3
163894,0.4
46374,0.0
137326,0.0
168111,0.45
41927,0.0
94230,0.0
153372,4.0
139306,3.25
130243,1.35
40124,14.2
35880,0.0
169264,1.0
154623,0.0
147645,0.0
38113,2.2
129270,0.0
146812,0.25
118843,0.0
40538,6.7
146978,0.0
118600,0.4
93997,3.85
105009,0.0
7952,0.0
105426,0.5
99541,0.0
135288,3.75
44347,0.0
135138,0.0
84576,0.0
113882,0.0
99689,0.35
92204,0.3
124622,0.3
85684,0.0
11790,0.0
71781,0.0
160899,0.0
139122,0.0
60780,0.0
41954,0.0
57448,0.0
112562,0.0
53177,5.55
129153,0.0
19669,0.0
120017,0.0
27397,0.0
166728,0.95
75401,0.05
118599,2.5
17123,2.4
72514,0.05
59698,0.0
31318,0.8
120145,0.0
139500,1.0
103739,0.9
44271,0.0
39896,0.1
29079,0.1
160408,0.0
64486,0.85
96540,0.0
60117,0.0
61836,1.0
72254,0.2
140609,0.05
37454,0.0
69276,0.0
36638,8.25
6553,0.0
38165,0.0
16365,1.2
95176,0.0
56427,0.3
125527,3.0
92393,8.4
89665,0.0
119803,0.0
42530,1.0
93554,0.0
88784,0.0
110245,0.25
101915,0.0
66129,0.75
108821,0.65
148793,0.0
111690,0.0
40056,6.3
87879,0.55
47845,3.4
164237,0.0
89589,0.7
49275,0.0
131741,0.75
9588,0.0
28051,0.65
55610,2.7
70146,0.0
150471,0.5
80793,0.0
3523,0.0
57655,0.0
29262,0.0
83792,0.0
18023,0.0
15281,0.4
34399,0.0
3854,4.0
18338,0.0
45483,4.35
76606,0.035
103514,0.0
156337,0.1
149913,0.6
128435,0.0
107419,0.0
119500,0.4
48582,0.0
142946,0.0
57935,0.0
58472,0.0
6154,6.25
80741,0.0
31949,0.0
125537,12.05
33410,0.0
133215,0.15
26319,0.25
145678,0.0
156308,0.0
66703,0.0
15881,0.0
124630,0.0
18607,17.45
156924,2.0
94396,0.2
140658,0.0
2185,2.5
20677,6.1
120629,0.4
28397,0.0
149841,1.0
17220,0.15
116819,0.0
15773,0.0
34984,6.5
148485,0.0
132551,0.0
136688,0.95
73958,1.85
160521,0.75
62461,0.0
69197,0.05
56113,0.0
43353,0.25
64534,100.4
23412,0.0
150225,1.45
80097,0.0
113704,0.0
111463,0.0
129150,0.7
166280,16.8
121403,0.75
20012,0.15
93702,0.0
44803,8.15
8854,0.0
56785,0.0
132574,0.0
5776,0.0
100798,0.0
162839,0.0
42630,0.0
91887,9.1
63159,0.4
46020,0.0
131824,0.0
103945,0.0
124704,0.0
85430,5.0
122780,1.5
63181,0.0
60553,0.0
10153,3.25
136160,0.3
104496,0.0
74539,0.0
84804,2.25
61295,0.0
243,1.0
40953,5.55
141009,0.0
168437,0.0
112261,2.35
35403,0.75
159195,0.0
130407,5.0
128766,0.0
115308,0.0
84251,0.0
137047,0.6
95821,0.3
130624,0.1
148707,0.0
31272,17.4
73274,0.0
114124,0.0
131906,0.0
137118,1.15
145017,0.0
169091,0.05
75458,0.0
19727,0.75
121146,0.0
95224,0.0
138324,0.0
120671,0.0
118037,0.05
50689,0.0
33256,1.5
71489,0.0
124343,0.7
154233,19.75
88396,0.6
49424,0.0
96067,0.0
91697,1.1
168085,0.25
84267,0.0
157971,0.6
136951,0.0
137862,2.0
49640,0.0
71064,0.0
84245,0.0
50686,4.85
114486,0.0
50944,0.05
87603,0.0
143266,0.0
87895,0.0
50287,0.0
99639,0.0
79613,1.75
77978,0.1
146348,0.45
142412,0.25
106663,9.45
101722,3.75
43334,0.0
129327,1.5
64108,2.0
110305,0.5
51176,0.0
14651,0.0
66613,0.0
5710,0.2
48943,0.0
56535,0.0
84688,0.0
82364,0.0
26243,0.0
39099,0.0
54727,0.55
108144,4.4
167822,0.0
13915,2.3
90896,3.6
28211,0.25
159177,8.85
63811,0.0
111422,0.35
102540,0.0
59353,0.0
113190,0.0
78540,0.0
110928,0.0
20273,0.0
164939,0.5
74759,0.0
156063,0.05
11828,0.2
114492,0.0
90604,0.65
65343,1.7
126344,0.0
13736,0.1
56403,0.2
96043,0.0
74251,0.2
82685,0.4
73607,1.15
40156,7.35
164166,0.0
15471,3.6
105794,0.65
63475,0.75
16934,0.0
109321,0.0
62557,0.0
120628,0.0
112898,0.0
91174,0.0
112207,0.0
22493,2.25
24710,2.15
135403,0.0
78153,4.4
52260,0.0
69600,0.0
1067,0.0
95681,0.0
157590,0.25
77499,0.0
132766,0.0
153528,0.0
129655,0.0
162215,0.0
14417,1.55
4360,0.0
41826,0.1
113634,0.0
38523,12.7
12532,8.25
69423,0.85
50165,0.0
140029,0.1
66089,3.4
140685,0.0
164323,0.0
7516,0.3
90040,0.65
161590,2.0
43503,0.25
12070,0.1
80136,0.0
57258,2.95
32300,0.0
81846,0.4
3554,2.35
81652,0.1
44174,0.65
20951,0.0
117586,0.0
148953,0.0
156668,0.0
63035,0.0
104542,1.5
113821,1.25
33198,0.0
10042,0.0
67274,0.25
19663,0.0
72555,28.8
122181,0.625
62984,0.7
154648,0.0
168613,0.0
87322,3.05
123021,0.0
66797,5.5
54426,1.65
122999,1.45
164733,0.0
136719,0.2
148053,0.0
94330,0.15
110193,0.5
122644,0.6
128036,0.5
73910,1.05
1870,0.0
97323,0.0
113309,0.0
108892,0.75
68148,0.2
148368,0.0
124715,0.0
83115,0.0
55023,0.0
166595,0.0
153787,1.0
86057,0.0
87892,0.1
51661,0.0
129827,0.0
28372,0.0
66986,0.0
49985,0.0
5592,0.0
60349,0.0
87785,0.8
58115,0.1
140171,1.25
4980,0.15
78517,0.0
63907,0.0
138583,1.35
138633,0.0
127829,0.0
164577,0.0
27175,0.75
114417,0.0
70694,0.0
93559,0.0
30217,0.0
53778,0.0
11677,0.0
127501,3.25
36003,12.5
73054,0.05
104356,0.5
105144,0.4
138394,0.0
39708,3.9
71123,0.05
113565,13.2
166590,0.0
25007,0.2
48533,0.5
149660,0.0
125450,0.0
69828,0.0
108394,15.9
24621,0.0
129538,0.0
22077,3.45
73945,2.35
112789,0.0
141097,0.85
158743,0.0
75385,0.0
40656,0.0
119574,0.95
59274,0.0
115461,8.45
80690,0.0
9595,1.0
99431,0.0
49598,2.355
60030,0.0
90621,0.0
48698,0.0
114743,0.0
86362,0.55
55050,0.15
82740,0.3
95227,0.0
36119,0.25
75405,0.0
84465,2.5
108439,0.0
70671,1.35
136941,0.0
83413,0.0
113161,43.6
127665,0.0
93641,0.0
82574,0.0
124907,0.25
47907,0.0
37420,1.0
91285,1.4
104397,0.15
1821,0.1
56536,29.2
27696,0.0
92383,0.2
70549,24.55
10622,0.0
40573,1.9
1775,0.0
119437,0.6
38254,3.15
71727,0.0
40320,1.05
146172,1.0
60335,3.7
156091,3.75
22649,0.0
76650,1.0
128871,0.0
125629,0.0
133770,0.3
93565,0.0
27056,4.0
109973,0.0
108733,8.7
1497,0.0
30816,0.0
99166,2.35
116345,0.0
153563,0.0
69342,5.55
163480,0.0
63601,0.0
130902,0.0
10470,0.0
108300,0.5
47861,1.6
162942,0.0
108102,0.55
150785,0.2
73239,5.25
137248,0.0
116803,0.0
38929,0.0
26625,0.0
87923,0.0
150807,0.2
104506,0.1
61008,0.0
42083,0.0
26595,0.0
137395,0.0
105668,4.0
108932,0.5
156646,2.7
43572,0.0
130414,0.0
105650,2.0
95376,8.5
28134,0.1
126863,0.25
168295,0.0
24450,1.3
115730,0.0
144154,3.35
110645,0.0
93640,0.0
1868,0.43700000000000006
18469,0.0
111913,1.2
90486,0.4
154306,0.25
4163,0.0
71649,0.6
90801,0.1
70452,11.65
84105,0.0
95343,0.5
121366,0.35
127103,0.0
18768,0.0
30317,0.0
21196,0.3
64441,0.7
121046,8.45
118998,0.0
5785,0.0
110529,0.5
99362,0.0
94967,1.1
24228,0.25
44361,1.4
14505,0.0
19665,0.0
77410,0.0
114165,0.0
34701,0.05
111377,2.0
11931,0.05
1725,6.25
162674,0.0
46746,0.0
118097,0.0
103428,14.6
156904,22.05
153089,0.0
109742,0.0
86300,1.3
140424,2.1
20311,4.5
80016,0.0
52193,13.35
98600,0.0
58169,4.45
39223,2.0
59873,0.5
129043,0.0
109731,0.0
96046,0.0
87554,4.85
88278,2.1
126562,0.0
20755,0.25
73152,0.0
102900,0.0
140391,0.0
86231,0.0
3013,17.1
165286,0.0
77068,0.0
153945,0.25
113900,0.0
15109,0.0
71319,0.45
132271,0.15
117534,0.1
42802,0.0
140541,0.0
161821,0.75
120743,0.95
25826,0.0
38291,0.0
64617,0.0
107961,4.2
113437,0.6
